2011-07-31T00:00:00.000Z,2133.21
2011-06-30T00:00:00.000Z,2100.69
2011-05-31T00:00:00.000Z,2142.47
2011-04-30T00:00:00.000Z,2192.36
2011-03-31T00:00:00.000Z,2106.7
2011-02-28T00:00:00.000Z,1939.3
2011-01-31T00:00:00.000Z,2069.73
2010-12-31T00:00:00.000Z,2051.0
2010-11-30T00:00:00.000Z,1904.63
2010-10-31T00:00:00.000Z,1882.95
2010-09-30T00:00:00.000Z,1872.81
2010-08-31T00:00:00.000Z,1742.75
2010-07-31T00:00:00.000Z,1759.33
2010-06-30T00:00:00.000Z,1698.29
2010-05-31T00:00:00.000Z,1641.25
2010-04-30T00:00:00.000Z,1741.56
2010-03-31T00:00:00.000Z,1692.85
2010-02-28T00:00:00.000Z,1594.58
2010-01-31T00:00:00.000Z,1602.43
2009-12-31T00:00:00.000Z,1682.77
2009-11-30T00:00:00.000Z,1555.6
2009-10-31T00:00:00.000Z,1580.69
2009-09-30T00:00:00.000Z,1673.14
2009-08-31T00:00:00.000Z,1591.85
2009-07-31T00:00:00.000Z,1557.29
2009-06-30T00:00:00.000Z,1390.07
2009-05-31T00:00:00.000Z,1395.89
2009-04-30T00:00:00.000Z,1369.36
2009-03-31T00:00:00.000Z,1206.26
2009-02-28T00:00:00.000Z,1063.03
2009-01-31T00:00:00.000Z,1162.11
2008-12-31T00:00:00.000Z,1124.47
2008-11-30T00:00:00.000Z,1076.07
2008-10-31T00:00:00.000Z,1113.06
2008-09-30T00:00:00.000Z,1448.06
2008-08-31T00:00:00.000Z,1474.24
2008-07-31T00:00:00.000Z,1594.67
2008-06-30T00:00:00.000Z,1674.92
2008-05-31T00:00:00.000Z,1852.02
2008-04-30T00:00:00.000Z,1825.47
2008-03-31T00:00:00.000Z,1703.99
2008-02-29T00:00:00.000Z,1711.62
2008-01-31T00:00:00.000Z,1624.68
2007-12-31T00:00:00.000Z,1897.13
2007-11-30T00:00:00.000Z,1906.0
2007-10-31T00:00:00.000Z,2064.85
2007-09-30T00:00:00.000Z,1946.48
2007-08-31T00:00:00.000Z,1873.24
2007-07-31T00:00:00.000Z,1933.27
2007-06-30T00:00:00.000Z,1743.6
2007-05-31T00:00:00.000Z,1700.91
2007-04-30T00:00:00.000Z,1542.24
2007-03-31T00:00:00.000Z,1452.55
2007-02-28T00:00:00.000Z,1417.34
2007-01-31T00:00:00.000Z,1360.23
2006-12-31T00:00:00.000Z,1434.46
2006-11-30T00:00:00.000Z,1432.21
2006-10-31T00:00:00.000Z,1364.55
2006-09-30T00:00:00.000Z,1371.41
2006-08-31T00:00:00.000Z,1352.74
2006-07-31T00:00:00.000Z,1297.82
2006-06-30T00:00:00.000Z,1295.15
2006-05-31T00:00:00.000Z,1317.7
2006-04-30T00:00:00.000Z,1419.73
2006-03-31T00:00:00.000Z,1359.6
2006-02-28T00:00:00.000Z,1371.59
2006-01-31T00:00:00.000Z,1399.83
2005-12-31T00:00:00.000Z,1379.37
2005-11-30T00:00:00.000Z,1297.44
2005-10-31T00:00:00.000Z,1158.11
2005-09-30T00:00:00.000Z,1221.01
2005-08-31T00:00:00.000Z,1083.33
2005-07-31T00:00:00.000Z,1111.29
2005-06-30T00:00:00.000Z,1008.16
2005-05-31T00:00:00.000Z,970.21
2005-04-30T00:00:00.000Z,911.3
2005-03-31T00:00:00.000Z,965.68
2005-02-28T00:00:00.000Z,1011.36
2005-01-31T00:00:00.000Z,932.7
2004-12-31T00:00:00.000Z,895.92
2004-11-30T00:00:00.000Z,878.06
2004-10-31T00:00:00.000Z,834.84
2004-09-30T00:00:00.000Z,835.09
2004-08-31T00:00:00.000Z,803.57
2004-07-31T00:00:00.000Z,735.34
2004-06-30T00:00:00.000Z,785.79
2004-05-31T00:00:00.000Z,803.84
2004-04-30T00:00:00.000Z,862.84
2004-03-31T00:00:00.000Z,880.5
2004-02-29T00:00:00.000Z,883.42
2004-01-31T00:00:00.000Z,848.5
2003-12-31T00:00:00.000Z,810.71
2003-11-30T00:00:00.000Z,796.18
2003-10-31T00:00:00.000Z,782.36
2003-09-30T00:00:00.000Z,697.52
2003-08-31T00:00:00.000Z,759.47
2003-07-31T00:00:00.000Z,713.52
2003-06-30T00:00:00.000Z,669.93
2003-05-31T00:00:00.000Z,633.42
2003-04-30T00:00:00.000Z,599.35
2003-03-31T00:00:00.000Z,535.7
2003-02-28T00:00:00.000Z,575.43
2003-01-31T00:00:00.000Z,591.86
2002-12-31T00:00:00.000Z,627.55
2002-11-30T00:00:00.000Z,724.8
2002-10-31T00:00:00.000Z,658.92
2002-09-30T00:00:00.000Z,646.42
2002-08-31T00:00:00.000Z,736.4
2002-07-31T00:00:00.000Z,717.99
2002-06-30T00:00:00.000Z,742.72
2002-05-31T00:00:00.000Z,796.4
2002-04-30T00:00:00.000Z,842.34
2002-03-31T00:00:00.000Z,895.58
2002-02-28T00:00:00.000Z,819.99
2002-01-31T00:00:00.000Z,748.07
2001-12-31T00:00:00.000Z,693.7
2001-11-30T00:00:00.000Z,643.89
2001-10-31T00:00:00.000Z,537.81
2001-09-30T00:00:00.000Z,479.68
2001-08-31T00:00:00.000Z,545.11
2001-07-31T00:00:00.000Z,541.55
2001-06-30T00:00:00.000Z,595.13
2001-05-31T00:00:00.000Z,612.16
2001-04-30T00:00:00.000Z,577.36
2001-03-31T00:00:00.000Z,523.22
